본부명,지사명,표준시설코드,시설명,대피소명,소재지,전화번호,수용가능인원,위도,경도
충남,공주,3017010004,봉곡,기성초등학교,대전광역시 서구 매노동,042-585-4611,27.0,36.2423847,127.3336547
전남,영암,4683010003,쌍정,영암읍사무소,전라남도 영암군 영암읍 동무리,061-470-6021,,34.8007724,126.7001713
전남,영암,4683010003,쌍정,영암중학교,전라남도 영암군 영암읍 회문리,061- 473-2462,1198.0,34.7773008,126.6885976
전남,영암,4683010003,쌍정,영암군청,전라남도 영암군 영암읍 동무리,061-470-2619,,34.8007724,126.7001713
전남,영암,4683010003,쌍정,영암군 실내체육관,전라남도 영암군 영암읍 교동리,061- 471-0337,1221.0,34.7924651,126.6942946
전남,영암,4683010003,쌍정,영암초등학교,전라남도 영암군 영암읍 회문리,061-472-9908,2038.0,34.7773008,126.6885976
전남,영암,4683010003,쌍정,영암고등학교,전라남도 영암군 영암읍 회문리,061- 473-2030,1196.0,34.7773008,126.6885976
경북,영덕.울진,4777010057,대곡,고곡1리(갈밭목)경로당,경상북도 영덕군 축산면 고곡리,054-732-4586,10.0,36.4800869,129.4089334
경북,영덕.울진,4777010057,대곡,고곡1리마을회관,경상북도 영덕군 축산면 고곡리,054-732-4791,20.0,36.4800869,129.4089334
경북,영덕.울진,4777010057,대곡,도곡1리마을회관,경상북도 영덕군 축산면 도곡리,054-733-7024,30.0,36.5159515,129.4082972
경북,영덕.울진,4777010057,대곡,축산중학교,경상북도 영덕군 축산면 도곡리,054-732-4238,100.0,36.5159515,129.4082972
경북,영덕.울진,4777010057,대곡,도곡2리경로당,경상북도 영덕군 축산면 도곡리,054-732-4766,20.0,36.5159515,129.4082972
경북,영덕.울진,4777010057,대곡,상원리마을회관,경상북도 영덕군 축산면 상원리,054-732-4393,30.0,36.5030169,129.4001555
경북,영덕.울진,4777010057,대곡,상원4리마을회관,경상북도 영덕군 축산면 상원리,054-732-2938,10.0,36.5030169,129.4001555
경북,영덕.울진,4777010057,대곡,부곡리마을회관,경상북도 영덕군 축산면 부곡리,054-732-4943,20.0,36.5101505,129.3733629
경북,영덕.울진,4777010057,대곡,기암2리마을회관,경상북도 영덕군 축산면 기암리,054-732-5138,30.0,36.482377,129.3868736
경북,영덕.울진,4777010057,대곡,대곡2리(꽃밭)마을회관,경상북도 영덕군 축산면 대곡리,054-732-4822,20.0,36.4880627,129.3415144
강원,강릉,4223010001,미로,사천중학교,강원특별자치도 강릉시 사천면 석교리,033-650-1821,1500.0,37.8315284,128.8219993
강원,강릉,4223010001,미로,미로초등학교,강원특별자치도 삼척시 미로면 하거노리,033-572-0005,358.0,37.4117221,129.1010773
강원,강릉,4223010003,기곡,세계유기농수산 연구교육관,강원특별자치도 삼척시 원덕읍 산양리,033-572-6726,100.0,37.1519766,129.2868795
강원,강릉,4223010003,기곡,산양1리 마을회관,강원특별자치도 삼척시 원덕읍 산양리,033-573-6599,10.0,37.1519766,129.2868795
강원,강릉,4215010007,오봉,초당초등학교,강원특별자치도 강릉시 초당동 ,033-650-5400,600.0,37.7907505,128.9115249
강원,강릉,4215010007,오봉,송양초등학교,강원특별자치도 강릉시 성산면 위촌리,033-644-8976,0.0,37.7579223,128.8368611
강원,강릉,4215010007,오봉,동명중학교,강원특별자치도 강릉시 송정동 ,033-610-8802,560.0,37.7772052,128.9269702
강원,강릉,4215010007,오봉,포남초등학교,강원특별자치도 강릉시 포남동 ,033-610-1005,580.0,37.7740982,128.9079725
강원,강릉,4215010007,오봉,율곡중학교,강원특별자치도 강릉시 교동 ,033-610-5205,560.0,37.7674347,128.8880731
강원,강릉,4215010007,오봉,교1동 주민센터,강원특별자치도 강릉시 교동 ,033-660-3773,697.0,37.7674347,128.8880731
강원,강릉,4215010007,오봉,교동초등학교,강원특별자치도 강릉시 교동 ,033-644-4275,200.0,37.7674347,128.8880731
강원,강릉,4215010007,오봉,강릉명륜고교,강원특별자치도 강릉시 교동 ,033-644-4012,500.0,37.7674347,128.8880731
강원,강릉,4215010007,오봉,강릉제일고교,강원특별자치도 강릉시 교동 ,033-650-0120,500.0,37.7674347,128.8880731
강원,강릉,4215010007,오봉,경포초등학교,강원특별자치도 강릉시 교동 ,033-640-3700,200.0,37.7674347,128.8880731
강원,강릉,4215010007,오봉,강릉초등학교,강원특별자치도 강릉시 홍제동 ,033-650-2604,300.0,37.7512918,128.8718733
강원,강릉,4215010007,오봉,관동중학교,강원특별자치도 강릉시 교동 ,033-650-4600,560.0,37.7674347,128.8880731
강원,강릉,4215010007,오봉,노암초등학교,강원특별자치도 강릉시 노암동 ,033-641-1413,2260.0,37.7436407,128.9006479
강원,강릉,4215010007,오봉,경포중학교,강원특별자치도 강릉시 노암동 ,033-650-7892,178.0,37.7436407,128.9006479
강원,강릉,4215010007,오봉,제비2리마을회관,강원특별자치도 강릉시 구정면 제비리,033-644-7980,60.0,37.7185308,128.854471
강원,강릉,4215010006,향호,강릉시청,강원특별자치도 강릉시 홍제동 ,033-640-4119,,37.7512918,128.8718733
강원,강릉,4215010006,향호,강원지역본부,강원특별자치도 춘천시 우두동 ,033-244-7814,,37.9063707,127.7372628
강원,강릉,4215010006,향호,강릉지사,강원특별자치도 강릉시 사천면 미노리,033-650-3277,,37.8279654,128.8578193
강원,강릉,4215010006,향호,주문진읍 주민센터,강원특별자치도 강릉시 주문진읍 주문리,033-660-3410,,37.8977596,128.8184944
강원,강릉,4215010006,향호,강원도 교직원수련원,강원특별자치도 강릉시 주문진읍 향호리,033-661-3891,300.0,37.9007426,128.7897965
강원,강릉,4215010006,향호,강릉시 청소년해양수련원,강원특별자치도 강릉시 주문진읍 향호리,033-622-0911,300.0,37.9007426,128.7897965
강원,강릉,4215010006,향호,신영초등학교,강원특별자치도 강릉시 주문진읍 주문리,033-660-6091,770.0,37.8977596,128.8184944
강원,강릉,4215010006,향호,신영초등학교,강원특별자치도 강릉시 주문진읍 향호리,033-660-6091,770.0,37.9007426,128.7897965
강원,강릉,4215010006,향호,주영초등학교,강원특별자치도 강릉시 주문진읍 주문리,033-660-7333,260.0,37.8977596,128.8184944
강원,홍천.춘천,4211010021,월송(서상),강원도청소년수련관,강원특별자치도 춘천시 사농동 ,033-243-3111,379.0,37.91489869999999,127.7227653
강원,홍천.춘천,4211010021,월송(서상),서상1리마을회관,강원특별자치도 춘천시 서면 서상리,033-244-5618,61.0,37.9377904,127.6568663
강원,홍천.춘천,4211010021,월송(서상),춘천시,강원특별자치도 춘천시 교동 ,033-250-3319,,37.8822363,127.7366107
강원,홍천.춘천,4211010021,월송(서상),서상초등학교,강원특별자치도 춘천시 서면 서상리,033-244-2177,303.0,37.9377904,127.6568663
강원,홍천.춘천,4211010021,월송(서상),월송1리마을회관,강원특별자치도 춘천시 서면 월송리,033-244-8966,45.0,37.9229979,127.6801764
강원,홍천.춘천,4211010021,월송(서상),신매1리마을회관,강원특별자치도 춘천시 서면 신매리,033-244-2243,61.0,37.9233835,127.7086368
전남,광주,4679010051,장치,화순군청,전라남도 화순군 화순읍 훈리,061-379-3801,,35.0658246,126.9865326
전남,광주,4679010051,장치,강성1구마을회관,전라남도 화순군 이양면 강성리,061-373-2172,12.0,34.934815,127.0095528
전남,광주,4679010051,장치,금능마을회관,전라남도 화순군 이양면 금능리,061-372-3320,26.0,34.9208829,126.9960097
전남,광주,4679010093,도암,도암중학교,전라남도 화순군 도암면 천태리,061-373-0586,200.0,34.9258973,126.9112693
전남,광주,4679010093,도암,천태초등학교,전라남도 화순군 도암면 천태리,061-373-0513,500.0,34.9258973,126.9112693
전남,광주,4679010093,도암,천태초등학교,전라남도 화순군 도암면 천태리,061-373-0513,,34.9258973,126.9112693
전남,광주,4679010093,도암,도암중학교,전라남도 화순군 도암면 원천리,061-373-0586,,34.9392853,126.8963998
전남,광주,4679010093,도암,도암중학교,전라남도 화순군 도암면 원천리,061-373-0585,200.0,34.9392853,126.8963998
경남,고성.통영.거제,4882010075,갈천,대흥초등학교,경상남도 고성군 대가면 유흥리,055-672-4205,,35.0126149,128.2971573
경남,고성.통영.거제,4882010075,갈천,대가면사무소,경상남도 고성군 대가면 암전리,055-670-3071,,35.0098766,128.311231
경남,고성.통영.거제,4882010075,갈천,장전마을회관,경상남도 고성군 대가면,,25.0,35.0274546,128.276691
경남,고성.통영.거제,4882010075,갈천,송계마을회관,경상남도 고성군 대가면,,23.0,35.0274546,128.276691
경남,고성.통영.거제,4882010075,갈천,대가면 복지회관,경상남도 고성군 대가면 유흥리,,,35.0126149,128.2971573
경남,고성.통영.거제,4882010075,갈천,참전2마을회관,경상남도 고성군 대가면,,20.0,35.0274546,128.276691
경남,고성.통영.거제,4882010075,갈천,참전1마을회관,경상남도 고성군 대가면,,29.0,35.0274546,128.276691
경남,고성.통영.거제,4882010075,갈천,봉밭1마을회관,경상남도 고성군 대가면,,18.0,35.0274546,128.276691
경남,고성.통영.거제,4882010075,갈천,봉밭2마을회관,경상남도 고성군 대가면,,25.0,35.0274546,128.276691
경남,고성.통영.거제,4882010075,갈천,신전마을회관,경상남도 고성군 대가면 신전리,055-673-0514,100.0,35.0564717,128.2448911
전남,광주,4679010013,금전,화순군청,전라남도 화순군 화순읍 훈리,061-379-3801,,35.0658246,126.9865326
전남,광주,4679010013,금전,능주초등학교,전라남도 화순군 한천면 모산리,061- 372-4586,390.0,34.979856,126.9716613
전남,광주,4679010013,금전,능주중학교,전라남도 화순군 춘양면 부곡리,061- 372-1191,180.0,34.9618787,126.9798656
전남,광주,4679010013,금전,금곡마을회관,전라남도 화순군 능주면 잠정리,061- 373-7525,30.0,34.9821266,126.9588166
경기,강화.옹진,2871090004,난정,무학리마을회관,경기도 강화군 교동면 무학리,,20.0,37.7956747,126.2341456
경기,강화.옹진,2871090004,난정,교동중학교,경기도 강화군 교동면 대룡리,032-932-4026,40.0,37.7802752,126.2774793
경기,강화.옹진,2871090004,난정,난정초등학교,경기도 강화군 교동면 난정리,032-934-9377,70.0,37.7799353,126.2341354
경기,강화.옹진,2871090004,난정,교동초등학교,경기도 강화군 교동면 대룡리,032-932-4021,98.0,37.7802752,126.2774793
경기,강화.옹진,2871090004,난정,지석초등학교,경기도 강화군 교동면 삼선리,032-934-5643,100.0,37.7934998,126.2604673
전남,광주,4679010137,서성,도곡초등학교,전라남도 화순군 도곡면 천암리,061-372-4028,500.0,35.0244237,126.9034242
전남,광주,4679010137,서성,동면초등학교,전라남도 화순군 동면 장동리,061-372-8005,300.0,35.03643539999999,127.0396097
전남,광주,4679010137,서성,중앙교회,전라남도 화순군 능주면 석고리,061-372-1155,100.0,34.9964737,126.9621808
전남,광주,4679010137,서성,능주초등학교,전라남도 화순군 능주면 잠정리,061-372-4586,,34.9821266,126.9588166
전남,광주,4679010137,서성,도곡교회,전라남도 화순군 도곡면 효산리,061-372-4315,100.0,34.9908486,126.9213478
전남,광주,4679010137,서성,도곡초등학교,전라남도 화순군 도곡면 천암리,061-372-4028,,35.0244237,126.9034242
전남,광주,4679010137,서성,동면초등학교,전라남도 화순군 동면 장동리,061-372-8005,,35.03643539999999,127.0396097
전남,광주,4679010137,서성,화순군청,전라남도 화순군 화순읍 훈리,061-379-3801,,35.0658246,126.9865326
전남,광주,4679010137,서성,아산초등학교,전라남도 화순군 북면 이천리,061-372-5091,1500.0,35.1673361,127.1261251
전남,광주,4679010137,서성,중앙교회,전라남도 화순군 능주면 석고리,061-372-1155,100.0,34.9964737,126.9621808
전남,광주,4679010137,서성,도곡교회,전라남도 화순군 도곡면 효산리,061-372-4315,0.0,34.9908486,126.9213478
전남,광주,4679010137,서성,도곡초등학교,전라남도 화순군 도곡면 천암리,061-372-4028,500.0,35.0244237,126.9034242
전남,광주,4679010137,서성,동면초등학교,전라남도 화순군 동면 장동리,061-372-8005,300.0,35.03643539999999,127.0396097
전남,화순,4679010031,가동,춘양면복지회관,전라남도 화순군 춘양면 석정리,061-372-9468,468.0,34.9515204,126.9606401
경남,고성.통영.거제,4822010025,관덕,도산초등학교,경상남도 통영시 도산면 법송리,055-643-9008,100.0,34.8918185,128.365564
경남,고성.통영.거제,4822010025,관덕,도산중학교,경상남도 통영시 도산면 법송리,055-646-4109,100.0,34.8918185,128.365564
경남,고성.통영.거제,4822010025,관덕,도산면사무소,경상남도 통영시 도산면 법송리,055-650-3540,50.0,34.8918185,128.365564
경남,고성.통영.거제,4822010025,관덕,도산면사무소,경상남도 통영시 도산면 법송리,055-650-3540,,34.8918185,128.365564
경남,고성.통영.거제,4822010025,관덕,도산초등학교,경상남도 통영시 도산면 법송리,055-645-8252,,34.8918185,128.365564
경남,고성.통영.거제,4822010025,관덕,광도초등학교,경상남도 통영시 광도면 노산리,055-641-6033,,34.8999185,128.4062391
전남,진도,4690090010,소포,석교초등학교용등분교,전라남도 진도군 임회면 백동리,061-543-4012,200.0,34.3761154,126.1885578
전남,진도,4690090010,소포,석교중학교,전라남도 진도군 임회면 석교리,061-543-3106,200.0,34.4028184,126.194238
전남,진도,4690090010,소포,푸르미체험관,전라남도 진도군 지산면 길은리,061-543-2596,300.0,34.4673566,126.1944315
전남,진도,4690090010,소포,지산초등학교,전라남도 진도군 지산면 인지리,061-542-0014,300.0,34.4310517,126.1625246
전남,진도,4690090010,소포,석교고등학교,전라남도 진도군 임회면 석교리,061-543-3048,200.0,34.4028184,126.194238
경북,칠곡,4715010054,남북,남면행복복지센터,경상북도 김천시 남면 옥산리,054-421-2068,,36.1116959,128.1910192
경남,고성.통영.거제,4831010044,거제,거제면사무소,경상남도 거제시 거제면 서상리,055-639-6004,,34.8578386,128.6082008
경북,경주,4713010115,성산,옥산초등학교,경상북도 경주시 안강읍 옥산리,054-762-5600,357.0,36.0205937,129.1614743
경북,경주,4713010115,성산,옥산초등학교,경상북도 경주시 안강읍 옥산리,054-762-5600,357.0,36.0205937,129.1614743
전남,광주,4679010098,안심,이서북초등학교,전라남도 화순군 이서면 영평리,061-372-9064,300.0,35.1144402,127.0227111
